user_id,behavioural_data,clicks
21,4,7
21,6,11
21,16,1
21,18,1
23,6,3
23,14,16
23,16,1
23,18,1
24,4,72
24,6,15
24,14,2
26,6,4
26,14,12
26,16,2
26,18,6
27,6,4
27,14,12
27,16,2
27,18,4
30,6,1
30,14,12
32,6,3
32,18,2
37,6,3
37,18,1
37,19,1
39,4,137
39,6,21
41,5,1
41,6,20
41,14,4
41,16,5
41,18,11
43,6,7
43,16,6
43,18,19
43,19,3
44,4,31
44,6,15
44,16,6
44,18,11
44,19,1
45,4,4
45,6,3
45,14,12
45,16,1
45,18,2
47,6,2
47,14,12
49,4,1
49,6,6
49,16,1
49,18,5
50,4,42
50,6,28
50,16,8
50,18,26
52,4,53
52,6,18
52,16,8
52,18,3
53,4,7
53,6,9
54,4,24
54,6,2
55,6,5
55,14,19
57,4,35
57,6,17
57,16,9
57,18,22
57,19,3
58,6,6
58,14,14
58,16,1
58,18,3
60,4,18
60,6,7
61,4,20
61,6,14
61,14,21
61,16,4
61,18,6
62,6,7
62,14,16
62,16,1
62,18,5
63,6,2
63,18,1
64,4,6
64,6,10
64,14,13
64,16,2
64,18,2
65,4,9
65,6,3
65,16,1
67,6,1
67,14,13
68,4,7
68,6,10
68,16,1
68,18,6
68,19,1
69,6,3
69,14,12
72,4,72
72,6,14
72,16,3
72,18,16
76,4,6
76,6,9
76,14,15
76,16,1
76,18,4
77,4,29
77,6,12
77,14,12
77,18,3
77,19,1
79,4,9
79,6,2
79,14,12
79,18,4
82,4,1
82,6,13
82,16,5
82,18,14
83,4,9
83,6,3
83,18,1
83,19,1
84,6,1
84,14,3
85,4,28
85,6,12
85,14,15
85,16,1
85,18,4
86,6,1
86,14,13
86,16,2
86,18,2
87,5,3
87,6,5
87,16,2
87,18,8
89,6,11
91,6,1
91,14,12
94,6,2
94,16,1
94,18,1
95,6,8
95,14,18
98,6,8
98,16,1
98,18,14
100,4,126
100,6,19
100,14,2
100,18,1
103,6,1
103,14,18
104,4,77
104,6,18
104,14,1
104,16,1
104,18,2
104,19,1
105,4,17
105,6,14
106,6,4
106,18,1
106,19,1
107,4,5
107,6,4
107,14,19
107,16,1
107,18,1
108,4,6
108,6,10
108,18,8
108,19,1
109,4,15
109,6,7
109,14,12
109,16,1
109,18,2
110,4,6
110,6,2
112,4,2
112,6,11
112,16,35
112,18,7
114,16,1
116,6,2
116,14,1
117,6,9
117,14,14
117,16,1
117,18,3
118,4,15
118,6,14
118,14,4
118,16,2
118,18,6
118,19,1
120,6,6
120,16,2
120,18,4
121,6,6
121,14,19
121,19,2
122,4,26
122,6,11
122,16,4
122,18,5
124,6,2
124,14,15
129,6,1
130,4,5
130,6,20
130,14,13
130,16,6
130,18,16
131,4,7
131,6,5
131,14,12
134,4,2
134,6,2
134,14,15
135,6,2
135,14,14
139,4,64
139,6,30
139,16,2
139,18,4
140,4,172
140,6,31
140,14,1
140,16,4
140,18,17
140,19,3
142,4,17
142,6,9
142,16,2
142,18,7
146,4,30
146,6,11
146,14,12
146,16,1
146,18,6
147,6,6
147,16,4
147,18,4
148,4,6
148,6,6
148,18,2
150,4,13
150,6,15
150,10,2
150,14,2
150,16,7
150,18,16
150,19,5
151,4,28
151,6,21
151,10,2
151,14,12
151,16,4
151,18,12
151,19,2
152,6,7
152,14,1
153,4,1
153,6,4
153,14,19
153,16,1
153,18,3
155,4,49
155,6,12
155,16,1
155,18,3
156,4,35
156,6,12
156,14,15
156,16,3
156,18,4
158,4,6
158,6,5
158,16,1
158,18,3
161,6,2
161,14,12
161,18,1
162,6,1
163,4,17
163,6,16
163,14,13
163,16,1
163,18,6
166,4,4
166,6,6
166,14,2
168,4,1
168,6,4
168,14,20
168,16,6
168,18,15
169,4,97
169,6,30
169,14,2
169,16,2
169,18,7
170,6,6
170,14,15
170,16,3
170,18,9
171,4,10
171,6,16
171,14,1
171,16,6
171,18,10
175,4,21
175,6,8
175,14,15
175,18,1
176,6,2
176,18,1
177,6,5
177,14,12
180,4,2
180,6,23
180,14,14
180,16,11
180,18,12
181,4,7
181,6,4
182,4,44
182,6,12
182,16,3
182,18,6
183,4,95
183,6,29
183,14,12
183,16,3
183,18,6
185,6,3
185,16,1
185,18,4
188,4,21
188,6,13
188,14,14
188,16,1
188,18,4
189,4,13
189,6,7
189,18,1
191,6,2
193,4,17
193,6,11
193,16,1
193,18,2
193,19,1
195,6,5
195,18,4
196,4,31
196,6,13
196,18,2
199,4,3
199,6,3
205,4,6
205,6,7
205,14,14
205,16,2
205,18,4
207,4,2
207,6,5
214,6,4
214,14,13
214,18,2
217,6,4
217,14,22
219,4,1
219,6,5
219,14,12
220,4,37
220,6,10
220,14,12
220,16,2
220,18,3
220,19,1
223,6,6
223,16,2
223,18,7
224,4,47
224,6,16
224,18,3
224,19,1
232,4,33
232,6,16
232,14,1
232,16,1
232,18,5
234,4,1
234,6,4
234,16,1
234,18,2
235,4,18
235,6,8
235,14,16
235,16,1
235,18,4
236,6,14
236,14,19
236,16,10
236,18,28
238,6,4
238,14,23
239,6,5
239,14,1
239,16,3
239,18,3
240,4,65
240,6,29
240,14,7
240,16,8
240,18,18
240,19,4
242,6,5
242,14,21
242,18,1
244,4,2
244,6,7
244,18,3
247,4,9
247,6,17
247,16,4
247,18,14
249,6,5
249,14,15
249,16,1
249,18,2
250,6,4
250,14,16
250,16,1
250,18,5
251,4,6
251,6,5
251,14,19
251,18,1
254,16,2
255,4,88
255,6,20
256,4,73
256,6,19
258,6,4
258,14,17
259,6,10
259,14,1
259,16,3
259,18,7
259,19,1
268,4,11
268,6,13
268,14,1
268,16,2
268,18,2
271,6,2
271,14,12
274,6,1
276,6,10
276,14,12
276,16,4
276,18,6
278,4,29
278,6,10
278,14,13
278,16,2
278,18,5
280,6,2
280,18,1
285,4,12
285,6,8
285,14,16
287,4,20
287,6,28
287,16,12
287,18,30
287,19,6
289,4,42
289,6,16
289,14,1
289,16,2
289,18,8
290,4,27
290,6,10
290,14,15
291,6,1
291,18,1
292,4,23
292,6,5
292,14,12
293,4,43
293,6,14
293,14,10
294,4,20
294,6,12
294,14,2
294,16,2
294,18,2
295,6,11
295,14,21
295,16,3
295,18,9
296,4,56
296,6,8
296,16,1
296,18,1
297,4,8
297,6,5
297,19,1
298,4,9
298,6,18
298,14,14
298,18,3
298,19,1
300,4,3
300,6,17
300,14,1
300,16,1
300,18,2
303,6,2
303,14,22
304,4,9
304,6,6
304,14,13
304,18,1
305,4,10
305,6,11
305,14,19
305,16,2
305,18,7
305,19,1
306,6,2
306,14,1
308,4,3
308,6,2
308,14,13
309,6,8
309,14,12
309,16,1
309,18,5
310,6,5
310,14,12
310,16,2
310,18,5
311,6,4
311,14,13
311,16,1
311,18,1
311,19,1
312,4,21
312,6,11
312,14,13
312,16,2
312,18,4
312,19,1
314,6,4
314,14,14
319,4,46
319,6,9
319,14,6
322,6,1
322,14,13
326,4,428
326,6,32
326,14,30
326,16,1
326,18,2
330,4,19
330,6,14
330,14,18
330,16,2
330,18,8
331,4,4
331,6,8
331,14,13
331,16,2
331,18,3
332,4,26
332,6,8
332,14,16
332,16,1
332,18,3
333,4,7
333,6,23
333,14,13
333,16,7
333,18,25
333,19,2
334,4,1
334,6,9
334,14,25
334,16,1
334,18,1
334,19,2
335,4,10
335,6,5
335,14,2
336,6,3
339,4,23
339,6,17
339,14,15
339,18,7
340,4,21
340,6,33
340,14,25
340,16,5
340,18,10
340,19,1
342,4,8
342,6,13
342,14,19
342,16,2
342,18,5
342,19,1
344,4,1
344,6,4
344,14,1
344,16,9
344,18,9
344,19,1
345,4,27
345,6,23
345,14,1
345,16,5
345,18,9
346,6,24
346,14,2
346,16,13
346,18,29
347,6,1
347,16,4
347,18,7
348,6,9
348,16,5
348,18,11
348,19,1
349,6,1
350,6,11
350,14,14
350,16,9
350,18,19
351,4,14
351,6,5
351,14,3
353,6,10
353,14,13
353,16,10
353,18,11
354,6,5
354,18,3
356,14,12
356,16,2
356,18,6
358,6,11
358,16,1
358,18,3
359,4,7
359,6,10
359,16,1
359,18,3
361,4,2
361,6,11
361,10,1
361,16,4
361,18,9
362,4,24
362,6,17
362,14,19
362,16,1
362,18,2
362,19,1
365,6,1
365,14,15
366,4,1
366,6,8
366,14,26
366,16,5
366,18,3
368,6,1
368,14,12
369,4,235
369,6,26
369,14,1
369,16,3
369,18,10
369,19,1
370,6,1
370,16,10
370,18,2
373,6,2
373,14,19
373,18,2
373,19,1
374,4,130
374,6,29
374,14,1
374,16,15
374,18,29
374,19,4
376,4,13
376,6,6
376,14,13
376,16,1
377,6,13
377,14,12
377,16,4
377,18,17
380,4,3
380,6,14
380,16,2
380,18,6
380,19,1
382,4,32
382,6,7
383,4,9
383,6,11
383,14,13
383,16,2
383,18,6
385,4,5
385,6,7
385,14,16
389,4,12
389,6,19
389,14,5
389,16,2
389,18,6
392,4,3
392,6,4
392,14,18
392,16,2
392,18,2
393,4,71
393,6,29
393,14,12
393,16,6
393,18,22
393,19,2
398,4,6
398,6,6
398,14,1
399,6,5
399,14,22
399,16,2
399,18,4
399,19,1
400,4,1
400,6,15
400,16,8
400,18,12
401,6,6
401,14,51
403,4,6
403,6,15
403,16,5
403,18,11
403,19,4
406,4,31
406,6,5
406,14,12
406,16,1
406,18,2
407,4,6
407,6,5
407,14,3
407,16,2
407,18,2
408,4,8
408,6,5
408,14,12
409,4,1
409,5,4
409,6,6
411,6,3
411,18,2
414,4,26
414,6,9
416,6,2
418,4,73
418,6,18
418,16,6
418,18,20
419,4,2
419,6,4
419,14,19
419,16,2
419,18,4
420,6,10
420,16,1
420,18,15
421,4,18
421,6,14
421,16,1
421,18,3
425,6,5
425,14,13
426,4,129
426,6,16
426,18,7
426,19,1
428,4,16
428,6,13
428,16,1
428,18,10
429,4,2
429,6,6
429,18,1
431,4,19
431,6,5
431,14,4
432,6,5
432,14,12
432,16,3
432,18,6
434,4,19
434,6,4
436,4,217
436,6,37
436,14,7
436,18,4
436,19,2
437,4,52
437,6,10
438,4,16
438,6,3
438,14,13
439,4,5
439,6,3
440,4,152
440,6,46
440,19,2
442,6,1
442,14,13
443,6,14
443,14,1
443,16,4
443,18,14
444,4,3
444,6,7
444,16,1
444,18,5
444,19,2
445,4,3
445,6,15
445,16,1
445,18,4
446,4,216
446,6,33
446,14,14
447,4,6
447,6,5
448,4,79
448,5,4
448,6,14
448,14,14
448,16,1
448,18,8
448,19,1
449,6,3
449,14,12
450,4,10
450,6,10
450,14,2
450,16,2
450,18,9
450,19,1
451,4,16
451,6,13
451,14,1
451,16,2
451,18,4
452,4,1
452,6,2
452,14,13
453,4,15
453,6,14
453,14,12
453,16,6
453,18,15
454,4,1
454,6,9
454,14,3
454,16,1
454,18,6
456,4,51
456,6,7
457,4,26
457,6,7
457,16,2
457,18,3
458,6,2
458,16,1
458,18,1
459,4,6
459,6,17
459,16,8
459,18,13
461,6,9
461,19,1
462,6,1
462,14,14
464,6,6
464,18,1
468,6,2
469,4,11
469,6,10
470,4,10
470,6,4
470,16,1
470,18,5
