user_id,behavioural_data,clicks
23,4,19
23,6,4
23,14,87
23,18,4
24,6,3
24,14,77
24,18,2
26,6,2
26,12,1
26,14,72
26,18,2
29,4,7
29,6,24
29,9,22
29,12,1
29,14,125
29,16,7
29,18,7
29,19,1
31,6,7
31,14,67
31,18,7
33,6,16
33,9,8
33,14,90
33,16,1
33,18,10
34,4,4
34,6,8
34,14,2
34,18,2
35,4,33
35,6,30
35,9,111
35,12,2
35,14,140
35,16,4
35,18,7
35,19,1
37,4,8
37,6,7
37,14,89
37,18,2
38,4,18
38,6,37
38,12,3
38,14,203
38,16,7
38,18,27
39,6,5
39,14,60
39,16,3
39,18,2
41,4,53
41,6,44
41,14,183
41,16,4
41,18,19
43,6,12
43,14,67
43,18,5
44,4,79
44,6,61
44,9,1
44,14,121
44,16,3
44,18,18
44,19,2
45,6,9
45,14,31
45,16,7
45,18,8
46,6,9
46,14,76
46,18,6
49,4,12
49,6,11
49,14,63
49,16,18
49,18,15
51,4,1
51,6,18
51,9,4
51,14,119
51,16,9
51,18,14
53,6,2
53,14,34
53,16,1
53,18,3
55,4,21
55,6,32
55,8,6
55,14,148
55,16,6
55,18,11
56,6,10
56,14,57
56,16,2
56,18,1
57,4,4
57,6,6
57,14,96
57,18,3
58,6,8
58,14,32
60,6,3
60,16,3
60,18,3
61,4,21
61,6,10
61,9,14
61,14,69
61,16,1
61,18,10
61,19,2
64,6,4
64,12,1
64,14,55
64,18,2
66,4,2
66,6,4
66,14,1
66,18,1
68,4,1
68,6,3
68,14,76
68,18,2
69,4,33
69,6,28
69,9,1
69,14,133
69,18,8
74,4,7
74,6,8
74,14,56
74,16,1
74,18,5
79,4,44
79,6,21
79,14,92
79,18,2
81,6,1
82,4,67
82,6,75
82,14,758
82,16,4
82,18,21
82,19,1
84,6,10
84,9,3
84,14,42
84,16,1
84,18,7
87,4,18
87,6,7
87,14,112
87,18,5
88,4,31
88,6,18
88,14,4
88,18,2
93,6,4
93,14,31
93,18,3
99,4,14
99,6,27
99,9,154
99,14,86
99,16,13
99,18,20
101,6,17
101,9,27
101,14,103
101,16,3
101,18,10
102,6,27
102,12,2
102,14,30
102,16,5
102,18,9
102,19,1
103,6,9
103,12,1
103,14,42
103,16,2
103,18,7
104,6,9
104,12,1
104,14,92
104,16,2
104,18,8
111,6,3
111,14,24
113,4,19
113,6,11
114,6,5
114,14,56
114,18,4
118,6,5
118,12,4
118,16,5
118,18,5
118,19,2
119,6,7
119,14,54
119,16,2
119,18,5
121,4,9
121,6,19
121,9,41
121,14,66
121,16,1
121,18,8
123,6,5
123,14,71
123,18,6
127,6,5
127,14,5
127,18,1
129,14,8
131,6,2
131,14,56
131,18,2
132,6,9
132,9,4
132,14,42
132,16,3
132,18,5
135,4,3
135,6,10
135,14,39
135,16,4
135,18,5
135,19,3
136,6,5
136,16,7
136,18,4
142,6,8
142,14,115
142,16,1
142,18,5
143,6,8
143,14,212
143,18,14
146,4,10
146,6,13
146,14,10
151,4,8
151,6,22
151,9,3
151,14,115
151,16,7
151,18,24
151,19,1
152,4,27
152,6,27
152,8,1
152,12,2
152,14,46
152,16,6
152,18,23
152,19,3
156,6,8
156,14,156
156,16,3
156,18,18
158,6,17
158,14,4
158,16,3
158,18,1
160,6,4
160,14,96
161,6,7
161,14,85
161,18,3
165,4,4
165,6,13
165,9,3
165,14,45
165,18,6
165,19,1
168,6,2
171,6,3
171,14,35
171,18,2
172,6,8
172,14,27
172,16,1
172,18,4
174,6,3
174,14,45
174,18,1
176,4,6
176,6,7
176,14,102
176,18,7
177,4,5
177,6,9
177,9,11
177,14,50
177,18,12
177,19,1
178,6,15
178,9,7
178,14,85
178,18,7
183,4,20
183,6,5
183,14,64
183,18,3
187,6,2
187,16,1
187,18,2
188,4,7
188,6,30
188,14,539
188,18,4
189,6,1
189,14,11
189,18,1
190,6,8
190,9,6
190,18,2
194,6,9
194,14,36
194,18,6
200,6,22
200,14,270
200,18,6
202,6,6
202,14,75
202,18,6
204,4,7
204,6,2
204,12,1
204,18,2
207,6,4
207,14,165
207,18,1
215,4,3
215,6,9
215,14,123
215,16,17
215,18,23
215,19,3
220,6,5
225,6,11
225,14,17
225,16,1
225,18,1
226,6,2
226,14,81
226,18,1
230,6,4
230,14,82
230,18,3
231,6,8
231,14,140
231,16,3
231,18,13
231,19,1
234,14,50
236,4,51
236,6,45
236,14,80
236,16,1
236,18,9
238,6,11
238,9,19
238,12,1
238,14,34
238,16,1
238,18,3
240,6,5
240,9,8
240,12,1
240,16,5
240,18,7
240,19,1
241,6,2
241,14,85
241,18,1
244,6,3
244,14,45
244,16,2
244,18,3
251,4,47
251,6,34
251,14,64
251,16,4
251,18,7
253,4,2
253,6,3
253,14,12
253,18,1
256,6,6
256,14,40
256,18,3
256,19,1
260,4,8
260,6,6
260,14,70
260,18,3
264,4,9
264,6,23
264,14,81
264,16,4
264,18,12
265,4,4
265,6,26
265,12,1
265,14,521
265,16,1
265,18,6
266,4,28
266,6,9
266,18,2
266,19,1
267,6,18
267,9,7
267,14,126
267,16,2
267,18,9
268,6,5
268,9,8
268,16,6
268,18,8
272,4,56
272,6,35
272,14,2
272,16,13
272,18,1
275,6,1
275,14,1
275,18,1
276,6,4
276,14,18
276,16,15
276,18,13
279,4,2
279,6,39
279,14,37
279,16,9
279,18,5
280,4,2
280,6,5
280,14,5
280,16,2
280,18,7
283,4,81
283,6,64
283,9,22
283,14,303
283,16,11
283,18,14
283,19,4
285,6,10
285,9,5
285,14,46
285,16,1
285,18,8
287,6,3
287,14,48
287,18,2
290,4,3
290,6,8
290,14,89
290,16,1
290,18,5
292,4,17
292,6,14
292,14,93
292,16,2
292,18,3
293,4,1
293,6,19
293,14,243
293,18,40
293,19,1
295,4,7
295,6,15
295,16,16
295,18,10
295,19,1
297,6,2
297,14,51
297,18,2
298,6,4
298,14,2
298,18,2
301,6,2
301,16,1
301,18,3
301,19,2
303,4,49
303,6,100
303,12,12
303,14,481
303,16,17
303,18,35
307,4,22
307,6,10
307,14,75
307,16,1
307,18,6
308,6,8
308,9,18
308,14,50
308,16,5
308,18,9
