user_id,behavioural_data,clicks
20,6,1.0
21,4,1.0
21,6,2.0
21,9,31.0
21,14,68.0
21,16,2.0
21,18,5.0
22,6,14.0
22,9,105.0
22,18,10.0
24,6,14.0
24,9,17.0
24,14,162.0
24,16,1.0
24,18,12.0
25,6,2.0
25,9,16.0
25,18,1.0
27,4,35.0
27,6,17.0
27,9,96.0
27,12,2.0
27,13,4.0
27,14,3.0
27,16,1.0
27,18,8.0
28,4,11.0
28,6,8.0
28,9,28.0
32,9,19.0
34,6,5.0
34,9,9.0
34,14,77.0
34,18,3.0
35,4,3.0
35,6,6.0
35,9,51.0
35,11,2.0
35,16,1.0
35,18,1.0
37,6,2.0
39,6,1.0
40,4,14.0
40,6,11.0
40,9,5.0
40,16,1.0
40,18,3.0
46,4,8.0
46,6,8.0
46,9,7.0
46,14,67.0
46,18,8.0
47,4,11.0
47,6,18.0
47,9,99.0
47,12,2.0
47,16,4.0
47,18,12.0
49,6,6.0
49,9,9.0
49,16,4.0
49,18,2.0
50,4,1.0
50,6,1.0
50,11,1.0
52,4,4.0
52,6,2.0
52,16,1.0
52,18,1.0
53,4,3.0
53,6,1.0
55,6,6.0
55,9,3.0
55,16,1.0
55,18,4.0
56,6,1.0
57,4,12.0
57,6,5.0
57,9,13.0
57,14,6.0
57,18,6.0
58,4,43.0
58,6,113.0
58,9,167.0
58,11,2.0
58,14,176.0
58,16,4.0
58,18,44.0
59,6,6.0
59,9,8.0
59,14,84.0
59,18,8.0
60,4,2.0
60,6,2.0
65,1,4.0
65,4,35.0
65,6,19.0
65,9,83.0
65,11,1.0
65,13,4.0
65,14,94.0
65,16,1.0
65,18,12.0
66,6,7.0
66,9,1.0
69,6,12.0
69,9,83.0
69,10,18.0
69,12,1.0
69,16,2.0
69,18,7.0
70,4,34.0
70,6,19.0
70,14,1.0
70,18,2.0
71,6,8.0
71,9,25.0
71,16,1.0
71,18,5.0
72,6,20.0
72,9,89.0
72,16,1.0
72,18,3.0
73,0,7.0
73,4,46.0
73,6,27.0
73,9,68.0
73,11,14.0
73,12,1.0
73,18,6.0
74,4,4.0
74,6,1.0
75,4,2.0
75,6,19.0
75,9,18.0
75,14,506.0
75,16,4.0
75,18,39.0
78,0,1.0
78,4,32.0
78,6,34.0
78,9,104.0
78,12,3.0
78,13,7.0
78,14,42.0
78,16,3.0
78,18,9.0
80,0,5.0
80,4,8.0
80,6,21.0
80,9,111.0
80,12,3.0
80,13,3.0
80,14,54.0
80,16,3.0
80,18,15.0
80,19,1.0
82,4,19.0
82,6,16.0
82,9,24.0
82,16,3.0
82,18,7.0
83,4,6.0
83,6,5.0
83,9,10.0
83,14,221.0
83,16,3.0
83,18,11.0
85,4,5.0
85,6,18.0
85,9,10.0
85,14,39.0
85,18,3.0
86,1,2.0
86,6,4.0
86,9,35.0
86,18,1.0
92,4,27.0
92,6,17.0
92,9,114.0
92,10,3.0
92,11,3.0
92,13,3.0
92,16,1.0
92,18,17.0
96,4,1.0
96,6,6.0
96,9,10.0
96,14,7.0
96,18,4.0
99,4,5.0
99,6,4.0
103,6,2.0
103,9,14.0
103,18,1.0
107,6,6.0
107,9,27.0
107,16,1.0
107,18,4.0
108,0,5.0
108,4,9.0
108,6,20.0
108,9,82.0
108,12,2.0
108,13,3.0
108,14,16.0
108,16,8.0
108,18,11.0
114,4,2.0
114,6,6.0
114,9,34.0
116,6,7.0
116,9,47.0
116,13,6.0
116,14,14.0
116,18,1.0
117,6,1.0
117,9,3.0
117,18,1.0
118,6,1.0
118,9,3.0
118,16,1.0
118,18,1.0
119,1,1.0
119,6,18.0
119,9,45.0
119,12,2.0
119,18,23.0
120,1,4.0
120,4,42.0
120,6,15.0
120,9,95.0
120,10,3.0
120,11,1.0
120,18,1.0
122,6,1.0
122,18,1.0
124,4,3.0
124,6,9.0
124,9,36.0
124,18,6.0
125,6,1.0
132,4,11.0
132,6,11.0
132,9,34.0
132,18,3.0
133,6,15.0
133,9,7.0
133,14,175.0
133,18,10.0
134,6,5.0
134,9,5.0
134,14,11.0
134,18,6.0
136,4,2.0
136,6,4.0
136,10,3.0
143,4,51.0
143,6,65.0
143,9,113.0
143,14,100.0
143,16,2.0
143,18,44.0
144,6,2.0
144,14,26.0
144,18,1.0
148,0,1.0
148,6,21.0
148,9,168.0
148,12,1.0
148,14,69.0
148,16,2.0
148,18,36.0
148,19,5.0
149,6,12.0
149,9,42.0
149,14,1243.0
149,16,5.0
149,18,25.0
151,0,2.0
151,4,17.0
151,6,40.0
151,9,111.0
151,13,6.0
151,14,111.0
151,16,3.0
151,18,52.0
153,6,13.0
153,9,30.0
153,14,1.0
153,16,2.0
153,18,4.0
154,6,21.0
154,9,35.0
154,14,46.0
154,18,17.0
154,19,2.0
155,6,3.0
155,14,3.0
155,18,3.0
157,6,4.0
157,9,4.0
157,18,2.0
158,4,9.0
158,6,6.0
158,9,6.0
158,10,26.0
158,11,1.0
158,18,1.0
159,4,3.0
159,6,38.0
159,9,235.0
159,14,760.0
159,16,3.0
159,18,55.0
159,19,3.0
162,4,9.0
162,6,4.0
162,9,3.0
162,11,1.0
162,18,1.0
163,0,5.0
163,4,19.0
163,6,19.0
163,9,49.0
163,12,2.0
163,13,3.0
163,14,9.0
163,16,2.0
163,18,17.0
163,19,1.0
