user_id,behavioural_data,clicks
20,4,10
20,6,6
20,9,20
21,6,2
21,16,1
22,4,5
22,6,4
24,4,7
24,6,9
24,9,28
24,14,13
27,6,4
27,9,1
27,16,13
27,18,15
28,4,7
28,6,13
28,9,25
28,18,3
29,6,3
29,9,26
29,14,10
30,6,1
30,9,8
34,6,5
34,9,21
35,6,6
35,9,9
35,14,1
35,16,1
35,18,3
36,6,1
36,9,8
36,18,1
38,4,5
38,5,2
38,6,44
38,9,95
38,14,14
38,16,15
38,18,10
43,6,4
43,9,53
45,4,1
45,6,2
47,4,8
47,6,5
47,9,47
47,16,6
48,4,4
48,6,3
48,9,4
48,16,1
49,6,1
50,6,44
50,9,16
50,16,3
50,18,2
53,4,11
53,6,7
53,9,5
56,4,160
56,5,1
56,6,77
56,9,47
56,18,2
57,6,3
57,9,2
59,4,10
59,6,7
59,9,5
59,16,1
60,6,8
60,9,23
60,14,16
60,16,1
60,18,3
62,4,1
62,5,1
62,6,28
62,9,75
62,14,49
62,16,2
62,18,5
63,4,5
63,6,6
63,9,56
63,14,12
64,6,5
64,9,6
65,4,5
65,6,13
65,14,24
65,18,4
66,6,10
66,14,28
69,4,1
69,6,6
69,9,25
69,14,19
69,18,2
73,4,6
73,6,1
74,6,9
74,9,30
74,14,13
77,4,15
77,6,10
77,9,7
77,14,18
77,18,1
78,6,4
78,9,22
78,16,1
78,18,1
79,4,5
79,6,9
79,9,29
79,16,3
80,4,7
80,6,13
80,9,7
80,14,43
80,18,2
81,6,2
81,16,1
83,6,3
83,9,1
83,14,8
84,6,1
84,14,14
85,6,2
85,9,25
85,16,2
85,18,1
86,6,1
86,9,2
87,6,17
87,9,118
87,14,41
87,16,1
89,4,4
89,6,3
89,9,3
96,4,4
96,6,9
96,18,2
97,4,6
97,6,8
97,9,57
97,14,31
97,18,1
100,6,2
100,9,10
101,6,3
101,9,16
104,6,4
104,9,2
110,6,1
110,9,13
111,4,5
111,6,6
111,9,19
111,14,19
112,6,4
112,9,27
115,4,4
115,6,4
115,9,4
115,16,1
116,6,4
116,9,17
116,14,22
117,4,63
117,6,8
117,9,2
123,4,2
123,6,2
124,4,5
124,6,11
124,9,17
124,16,1
125,6,2
125,9,6
125,16,2
126,6,8
126,9,18
126,14,17
126,16,2
130,6,3
130,9,7
130,18,1
132,4,23
132,6,20
132,9,53
132,14,28
132,16,1
133,4,8
133,6,3
133,9,9
133,14,12
133,16,5
138,4,6
138,6,6
138,9,10
138,16,2
138,18,1
140,4,9
140,6,18
140,9,10
140,14,33
140,16,4
140,18,7
142,4,28
142,6,2
142,9,6
143,4,7
143,6,7
