user_id,behavioural_data,clicks
20,4,16
20,6,10
20,9,41
22,6,1
24,4,2
24,6,1
25,6,9
25,9,32
25,18,5
26,4,6
26,5,3
26,6,8
26,9,42
26,18,2
27,4,40
27,6,15
27,9,4
27,18,5
27,19,2
28,6,25
28,9,86
28,18,11
28,19,8
31,6,2
33,4,38
33,6,7
33,9,28
39,4,4
39,6,3
39,9,16
39,18,2
40,6,2
40,9,10
40,18,1
40,19,1
41,6,2
41,9,2
41,18,2
42,4,27
42,6,14
42,9,1
42,16,1
42,18,2
43,4,4
43,6,3
43,9,1
43,18,1
44,6,1
44,9,1
44,18,1
48,6,5
48,9,5
48,18,2
53,6,12
53,9,17
53,18,6
53,19,2
54,4,50
54,6,23
54,9,28
54,18,4
54,19,4
55,4,6
55,6,9
55,9,51
55,18,6
55,19,2
56,4,6
56,6,14
56,9,25
56,18,10
56,19,10
57,4,7
57,6,4
57,9,3
57,16,1
57,18,1
58,4,28
58,6,7
58,9,6
58,16,2
58,18,4
59,4,1
59,6,1
60,4,11
60,6,13
60,9,6
60,18,2
60,19,1
61,6,1
62,4,1
64,6,3
64,9,8
69,6,1
70,6,8
70,9,109
70,18,1
70,19,1
71,4,81
71,6,79
71,9,60
71,18,54
71,19,28
72,6,14
72,9,34
72,18,3
72,19,2
73,4,9
73,6,6
73,9,15
76,4,20
76,6,56
76,9,80
76,16,1
76,18,5
76,19,4
79,4,11
79,6,12
79,9,20
79,18,1
80,6,4
80,9,23
80,18,1
82,6,1
82,9,18
83,4,5
83,6,8
83,9,22
85,4,14
85,6,2
86,4,15
86,6,6
88,6,11
88,9,68
88,16,1
88,18,3
90,4,9
90,6,11
90,9,17
90,16,1
90,18,4
90,19,3
91,6,1
92,6,11
92,9,24
92,18,1
92,19,1
93,6,2
94,6,4
94,9,1
94,18,3
95,4,55
95,6,61
95,9,59
95,16,3
95,18,5
95,19,2
96,6,1
96,9,4
97,4,38
97,6,4
97,9,5
98,4,2
98,6,1
98,16,3
99,6,2
99,9,3
99,18,1
101,4,6
101,6,6
101,9,1
101,16,1
101,18,2
102,4,62
102,6,38
102,9,50
102,18,4
102,19,4
107,6,1
109,6,5
109,9,5
109,16,1
109,18,3
111,6,17
111,9,123
112,6,5
112,9,31
112,18,1
113,4,18
113,6,8
113,9,174
114,4,2
114,6,4
119,6,36
119,9,16
121,6,9
121,9,17
121,18,3
122,6,4
122,9,18
123,6,2
123,16,1
124,4,1
124,6,14
124,9,76
124,16,1
124,18,1
125,4,8
125,6,8
125,9,36
125,18,1
127,6,5
129,4,3
129,6,3
129,9,1
