user_id,behavioural_data,clicks
20,6,8
20,9,28
20,18,1
20,19,1
23,6,8
23,9,13
24,4,2
24,6,14
24,9,4
25,6,2
26,4,6
26,6,15
26,9,23
27,4,51
27,6,28
27,9,34
27,18,9
27,19,7
28,6,7
28,9,2
28,18,3
28,19,2
31,6,1
32,6,28
32,9,40
32,18,2
32,19,2
33,4,109
33,6,22
33,9,18
34,4,1
34,6,30
34,9,148
36,6,13
36,9,17
36,18,3
36,19,3
38,6,2
38,18,1
39,6,1
40,6,11
40,9,48
40,18,2
41,6,1
42,4,101
42,6,44
42,9,5
42,16,4
42,18,7
43,6,5
43,9,2
43,18,2
44,6,3
44,9,9
44,18,4
47,4,15
47,6,3
47,9,11
48,6,3
48,9,2
48,18,1
50,4,10
50,6,5
50,18,3
50,19,2
52,4,1
52,6,14
52,9,36
52,16,4
52,18,15
52,19,2
53,6,8
53,18,2
54,4,64
54,6,19
54,9,14
55,6,3
55,9,3
56,6,13
56,9,51
56,18,4
56,19,3
57,6,1
58,4,42
58,6,11
58,9,1
58,18,1
59,4,4
59,6,6
59,9,11
59,18,1
60,4,75
60,6,32
60,9,2
60,18,1
60,19,1
62,4,6
62,6,7
62,9,25
62,18,1
62,19,1
64,6,5
64,9,8
67,6,1
70,4,17
70,6,14
70,9,17
71,0,3
71,4,84
71,6,75
71,9,38
71,18,13
71,19,11
72,4,2
72,6,9
72,9,11
72,18,2
73,4,3
73,6,13
73,9,37
74,6,1
74,9,2
75,6,4
75,9,6
75,18,1
76,4,7
76,6,29
76,9,38
76,16,1
76,18,3
79,4,6
79,6,7
79,9,2
79,18,1
80,6,2
80,9,4
81,6,3
81,9,2
81,18,3
82,4,1
82,6,8
82,9,20
82,18,4
82,19,2
83,6,1
83,9,1
85,6,8
85,9,20
86,4,38
86,6,13
86,9,18
86,16,2
86,18,4
86,19,1
87,6,4
87,9,95
88,6,19
88,9,14
90,4,8
90,6,1
90,16,2
90,18,1
91,6,15
92,4,3
92,6,9
92,9,5
92,18,1
92,19,1
93,6,2
94,6,2
95,4,189
95,6,140
95,9,42
95,18,16
95,19,15
96,6,2
96,9,12
97,4,11
97,6,3
97,9,10
98,6,7
98,9,10
99,6,12
99,9,18
99,18,2
100,4,1
100,6,17
100,9,39
100,18,7
100,19,2
101,4,21
101,6,18
101,9,19
101,18,2
102,4,147
102,6,64
102,9,52
102,18,7
102,19,7
106,16,1
107,6,3
107,9,3
108,6,3
108,9,6
108,18,1
108,19,1
109,6,3
109,9,8
110,6,1
111,6,8
111,9,54
112,6,8
112,9,15
113,6,10
113,9,25
113,16,1
113,18,1
114,6,3
115,4,45
115,6,32
115,9,1
115,18,1
117,6,2
117,9,25
119,4,3
119,6,20
119,9,11
122,6,5
122,9,18
124,6,3
124,9,2
125,4,19
125,6,26
125,9,28
125,16,1
125,18,9
125,19,5
127,4,11
127,6,33
127,9,49
127,18,5
127,19,4
128,4,1
128,6,7
128,9,8
128,18,5
128,19,1
130,4,31
130,6,25
131,6,3
131,9,1
131,18,3
131,19,2
132,0,1
132,4,5
132,6,22
132,9,29
132,18,9
132,19,8
133,6,8
133,9,22
133,16,1
133,18,2
134,6,1
136,4,4
136,6,17
136,9,53
136,18,2
137,6,1
137,9,1
137,18,1
140,6,10
140,9,31
140,18,2
140,19,2
141,6,5
141,9,12
141,18,1
141,19,1
142,6,3
143,4,2
143,6,4
143,9,26
143,18,2
143,19,1
144,6,29
144,9,23
147,0,5
147,4,13
147,6,11
147,9,44
147,18,1
148,4,6
148,6,14
148,9,48
149,0,7
149,4,87
149,6,34
149,9,35
149,16,1
149,18,7
149,19,5
150,4,64
150,6,23
150,9,32
152,6,7
152,9,49
152,18,1
152,19,1
153,6,1
154,6,13
154,9,37
155,6,24
155,9,53
155,18,8
155,19,5
156,0,3
156,4,114
156,6,33
156,9,26
156,18,2
156,19,1
157,4,51
157,6,23
157,9,28
157,16,2
157,18,1
158,4,14
158,6,6
158,9,35
159,4,122
159,6,73
159,9,174
159,16,8
159,18,13
159,19,2
160,4,6
160,6,8
160,9,3
160,18,1
163,6,4
163,9,18
163,18,1
164,6,5
164,9,5
164,18,2
165,0,6
165,4,178
165,6,94
165,9,74
165,16,1
165,18,6
166,4,13
166,6,8
166,9,21
166,18,1
166,19,1
167,4,72
167,6,28
167,9,96
167,16,4
167,18,4
168,4,7
168,6,6
168,9,19
168,18,1
170,6,1
172,4,8
172,6,12
172,9,9
172,16,2
172,18,2
173,6,3
173,9,2
173,18,2
175,4,42
175,6,13
175,9,2
175,18,1
176,4,7
176,6,8
176,9,24
177,4,11
177,6,27
177,9,63
177,16,1
177,18,4
178,6,10
178,18,3
182,6,1
182,9,1
184,4,14
184,6,21
184,9,24
184,16,9
184,18,7
185,6,5
185,9,1
185,18,1
186,4,3
186,6,11
186,9,2
186,18,1
187,4,7
187,6,10
187,9,38
187,18,4
187,19,2
188,6,14
188,9,28
188,18,1
189,4,9
189,6,20
189,9,61
189,16,3
189,18,9
189,19,3
191,4,15
191,6,15
191,9,35
191,16,2
191,18,6
191,19,1
192,4,80
192,6,22
192,9,1
192,18,1
195,4,4
195,6,5
196,6,1
197,6,14
197,9,17
197,18,4
197,19,3
199,6,2
199,9,1
199,18,1
201,4,46
201,6,44
201,9,24
201,16,2
201,18,6
202,0,3
202,4,13
202,6,19
202,9,26
202,18,2
203,4,7
203,6,1
205,4,4
205,6,7
205,9,1
205,18,4
205,19,3
209,4,3
209,6,4
209,9,12
209,18,1
210,4,86
210,6,82
210,9,103
210,16,83
210,18,3
211,6,4
211,9,1
211,18,1
213,6,3
213,18,1
213,19,2
214,4,17
214,6,7
215,6,3
215,9,7
218,4,6
218,6,7
218,9,72
218,18,12
218,19,1
219,0,3
219,4,17
219,6,19
219,9,39
219,16,2
219,18,2
220,6,12
220,9,24
220,18,5
220,19,5
221,6,5
