user_id,behavioural_data,clicks
21,4,7
21,6,4
21,9,6
21,11,103
21,19,1
23,4,102
23,6,69
23,9,89
23,11,185
23,14,3
23,16,1
23,18,9
23,19,2
24,4,6
24,6,28
24,9,107
24,11,228
24,16,2
24,18,13
24,19,4
25,6,9
25,9,55
25,11,157
25,19,1
26,4,1
26,6,40
26,9,89
26,11,99
26,14,1
26,16,6
26,18,8
26,19,3
27,4,9
27,6,11
27,9,34
27,11,6
27,16,1
28,6,11
28,9,40
28,11,20
30,4,8
30,6,23
30,9,33
30,11,108
30,14,1
30,16,1
30,19,2
33,4,9
33,6,19
33,9,32
33,11,22
33,14,1
33,18,1
36,6,1
36,9,16
37,4,6
37,6,13
37,11,80
37,14,20
37,16,2
39,6,14
39,9,28
39,11,30
39,19,5
40,6,20
40,9,15
40,11,55
41,4,24
41,6,31
41,9,52
41,11,114
41,19,7
42,4,18
42,6,9
42,9,6
42,11,51
42,19,1
44,6,10
44,9,22
44,11,158
45,4,49
45,6,25
45,9,6
45,11,61
45,14,2
45,18,2
47,4,7
47,6,10
47,9,34
47,11,95
48,4,98
48,6,32
48,9,21
48,11,38
48,16,1
48,19,5
49,4,28
49,6,27
49,9,68
49,11,178
49,14,5
49,18,3
49,19,1
50,4,6
50,6,25
50,9,45
50,11,111
51,4,4
51,6,11
51,9,14
51,11,38
51,19,1
52,4,6
52,6,31
52,9,7
52,11,207
52,14,1
52,16,2
52,18,3
53,6,11
53,9,9
53,11,49
56,6,9
56,9,28
56,11,34
56,19,1
57,6,1
57,9,3
57,11,26
60,6,15
60,9,25
60,11,16
60,16,5
60,18,5
60,19,3
61,4,15
61,6,31
61,9,24
61,11,330
61,14,2
61,16,1
61,18,11
61,19,2
62,4,15
62,6,31
62,9,33
62,11,73
62,16,2
62,19,2
63,4,9
63,6,6
63,9,8
63,11,58
63,14,1
64,4,20
64,6,46
64,9,268
64,11,41
64,14,1
64,16,2
64,18,8
64,19,2
65,4,57
65,6,9
65,9,1
65,11,8
65,14,14
65,18,1
66,6,3
66,9,20
66,11,69
67,6,7
67,9,10
67,11,51
67,18,2
68,4,4
68,6,23
68,9,4
68,11,86
68,14,1
69,4,57
69,6,35
69,9,50
69,11,78
69,16,1
69,18,5
69,19,1
71,4,64
71,6,23
71,9,28
71,11,105
71,14,6
71,16,2
71,18,2
71,19,3
72,6,7
72,9,22
72,11,82
72,19,1
73,4,128
73,6,38
73,9,15
73,11,67
73,14,5
73,16,5
73,18,3
73,19,1
74,4,102
74,6,28
74,9,24
74,11,50
74,16,1
74,18,4
74,19,1
76,4,137
76,6,56
76,9,275
76,11,174
76,16,1
76,18,4
76,19,2
77,6,3
77,9,8
77,11,24
80,4,12
80,6,13
80,9,4
80,11,75
80,14,1
80,18,1
82,6,12
82,9,81
82,11,2
82,16,1
82,19,1
85,4,42
85,6,8
85,11,12
85,14,4
88,4,45
88,6,58
88,9,43
88,11,238
88,16,4
88,19,1
90,4,1
