user_id,behavioural_data,clicks
20,4,14.0
20,6,13.0
20,9,40.0
20,18,3.0
20,19,3.0
21,4,6.0
21,6,4.0
21,9,4.0
21,18,1.0
21,19,1.0
24,4,8.0
24,6,7.0
25,4,20.0
25,6,12.0
25,9,1.0
25,18,2.0
26,4,9.0
26,5,13.0
26,6,23.0
26,9,42.0
26,18,10.0
26,19,3.0
27,4,113.0
27,5,5.0
27,6,26.0
27,9,29.0
27,18,12.0
27,19,6.0
28,6,5.0
28,9,30.0
28,18,1.0
28,19,1.0
29,6,2.0
29,9,1.0
29,16,1.0
29,18,2.0
30,6,1.0
30,9,3.0
30,18,4.0
32,6,9.0
32,9,24.0
32,18,2.0
32,19,2.0
33,4,91.0
33,6,21.0
33,9,66.0
33,18,5.0
33,19,5.0
34,4,10.0
34,6,23.0
34,9,17.0
34,16,1.0
34,18,5.0
34,19,3.0
35,4,2.0
35,6,3.0
35,9,1.0
35,18,1.0
36,6,2.0
36,9,5.0
36,18,1.0
36,19,1.0
37,4,20.0
37,6,12.0
37,9,51.0
37,18,1.0
38,6,10.0
38,9,60.0
38,18,2.0
38,19,2.0
40,4,5.0
40,6,43.0
40,9,142.0
40,18,22.0
40,19,19.0
41,6,5.0
41,16,2.0
41,18,3.0
42,4,38.0
42,6,10.0
42,9,1.0
43,4,4.0
43,6,5.0
43,9,19.0
43,18,1.0
43,19,1.0
45,6,1.0
45,9,14.0
45,18,2.0
47,4,69.0
47,6,20.0
47,9,21.0
47,18,2.0
48,6,11.0
48,9,27.0
50,6,2.0
50,9,12.0
50,18,3.0
50,19,1.0
51,6,6.0
51,9,31.0
51,18,4.0
51,19,3.0
52,4,4.0
52,6,3.0
52,9,2.0
53,6,27.0
53,9,84.0
53,18,14.0
54,4,97.0
54,6,22.0
54,9,14.0
54,18,1.0
54,19,1.0
55,4,7.0
55,6,17.0
55,9,15.0
55,16,1.0
55,18,3.0
55,19,1.0
56,6,8.0
56,9,12.0
56,18,5.0
56,19,5.0
57,4,7.0
57,6,3.0
57,9,2.0
57,18,1.0
58,6,6.0
59,4,26.0
59,6,34.0
59,9,54.0
59,16,2.0
59,18,14.0
59,19,3.0
60,4,54.0
60,6,32.0
60,9,41.0
60,18,6.0
60,19,3.0
61,6,1.0
61,9,5.0
62,4,1.0
62,5,2.0
62,6,7.0
62,9,18.0
62,16,1.0
62,18,3.0
64,4,7.0
64,6,12.0
64,9,17.0
64,16,1.0
64,18,2.0
66,6,2.0
66,9,1.0
66,18,1.0
69,6,1.0
70,4,3.0
70,6,15.0
70,9,23.0
70,16,1.0
70,18,4.0
70,19,3.0
71,4,108.0
71,6,58.0
71,9,51.0
71,18,19.0
71,19,15.0
72,4,25.0
72,5,2.0
72,6,31.0
72,9,52.0
72,16,1.0
72,18,13.0
72,19,7.0
73,4,43.0
73,6,21.0
73,9,48.0
73,18,4.0
73,19,4.0
74,6,7.0
74,9,17.0
74,18,5.0
74,19,4.0
75,6,2.0
75,16,2.0
75,18,2.0
76,4,32.0
76,6,29.0
76,9,47.0
76,18,9.0
76,19,5.0
77,6,3.0
77,9,2.0
79,4,40.0
79,6,23.0
79,9,26.0
79,16,2.0
79,18,2.0
80,6,5.0
80,9,11.0
80,18,1.0
81,4,2.0
81,6,2.0
81,9,2.0
82,0,1.0
82,4,9.0
82,6,7.0
82,9,50.0
82,18,2.0
82,19,2.0
83,4,36.0
83,6,15.0
83,9,69.0
83,18,3.0
83,19,2.0
86,4,22.0
86,6,18.0
86,9,23.0
86,18,5.0
86,19,4.0
87,6,3.0
87,9,23.0
87,18,2.0
87,19,2.0
88,4,2.0
88,6,1.0
88,18,1.0
89,6,4.0
89,9,1.0
89,18,1.0
90,4,42.0
90,6,17.0
90,9,45.0
90,18,3.0
91,4,7.0
91,6,7.0
91,9,11.0
91,16,2.0
91,18,4.0
91,19,1.0
92,0,1.0
92,4,40.0
92,6,15.0
92,9,24.0
92,18,4.0
92,19,4.0
95,4,276.0
95,6,151.0
95,9,98.0
95,16,1.0
95,18,12.0
95,19,11.0
96,6,1.0
96,9,5.0
97,4,60.0
97,6,11.0
97,9,44.0
97,18,3.0
97,19,1.0
98,4,44.0
98,6,16.0
98,9,14.0
99,6,6.0
99,9,5.0
99,18,3.0
100,6,1.0
100,9,3.0
101,4,3.0
101,6,14.0
101,9,55.0
102,4,232.0
102,6,71.0
102,9,72.0
102,18,16.0
102,19,10.0
104,6,4.0
104,9,15.0
104,18,2.0
104,19,1.0
105,6,6.0
105,9,10.0
105,18,1.0
106,4,9.0
106,6,12.0
106,9,20.0
106,18,7.0
106,19,4.0
107,6,2.0
107,9,1.0
108,4,1.0
108,6,2.0
108,9,17.0
108,18,4.0
108,19,2.0
109,6,4.0
109,9,10.0
110,4,2.0
110,6,17.0
110,9,33.0
110,16,2.0
110,18,5.0
110,19,1.0
111,0,1.0
111,6,8.0
111,9,39.0
111,16,1.0
111,18,8.0
111,19,1.0
112,0,3.0
112,6,9.0
112,9,37.0
113,4,56.0
113,6,46.0
113,9,81.0
114,4,26.0
114,6,27.0
114,9,19.0
114,18,5.0
115,4,99.0
115,6,40.0
115,9,23.0
115,18,2.0
115,19,2.0
117,4,23.0
117,6,6.0
117,9,30.0
117,18,1.0
118,4,33.0
118,6,19.0
118,9,35.0
118,18,2.0
119,6,9.0
119,9,24.0
119,18,3.0
119,19,3.0
121,4,2.0
121,6,3.0
121,9,3.0
122,6,8.0
122,9,14.0
123,6,3.0
123,9,10.0
123,18,1.0
124,4,2.0
124,6,9.0
124,9,32.0
124,18,1.0
125,6,7.0
125,9,19.0
125,18,2.0
125,19,2.0
126,6,1.0
126,9,1.0
126,18,1.0
127,6,7.0
127,9,4.0
129,4,12.0
129,6,11.0
129,9,23.0
129,18,3.0
130,0,7.0
130,4,26.0
130,6,11.0
130,9,35.0
130,18,5.0
130,19,1.0
131,6,3.0
131,9,9.0
132,4,43.0
132,6,47.0
132,9,62.0
132,18,15.0
132,19,14.0
133,4,14.0
133,6,17.0
133,9,24.0
134,6,8.0
134,9,21.0
134,18,2.0
135,6,2.0
136,0,4.0
136,4,18.0
136,6,29.0
136,9,108.0
139,6,1.0
141,6,17.0
141,9,28.0
141,18,3.0
141,19,2.0
142,4,27.0
142,6,8.0
142,9,1.0
142,18,1.0
143,4,7.0
143,6,9.0
143,9,37.0
143,18,21.0
143,19,13.0
144,4,14.0
144,6,17.0
144,9,66.0
144,18,10.0
144,19,5.0
145,6,9.0
145,9,11.0
145,18,1.0
147,4,2.0
147,6,4.0
147,9,5.0
148,4,16.0
148,6,18.0
148,9,32.0
149,4,77.0
149,6,32.0
149,9,4.0
149,18,5.0
149,19,4.0
150,4,68.0
150,6,13.0
150,9,105.0
151,4,3.0
151,6,8.0
151,9,19.0
151,18,5.0
151,19,3.0
152,6,3.0
152,9,9.0
153,6,1.0
154,0,3.0
154,4,1.0
154,6,13.0
154,9,46.0
155,6,30.0
155,9,20.0
155,18,20.0
155,19,14.0
156,0,2.0
156,4,58.0
156,6,34.0
156,9,22.0
156,18,1.0
156,19,4.0
157,0,6.0
157,4,29.0
157,6,37.0
157,9,90.0
157,16,1.0
157,18,4.0
157,19,2.0
158,4,17.0
158,6,15.0
158,9,69.0
159,4,29.0
159,6,12.0
159,9,28.0
