user_id,behavioural_data,clicks
20,4,25.0
20,6,13.0
20,9,20.0
20,16,2.0
20,18,10.0
20,19,6.0
21,4,9.0
21,6,5.0
21,9,15.0
21,14,23.0
21,16,4.0
21,18,34.0
21,19,4.0
22,4,9.0
22,6,7.0
22,9,33.0
22,11,2.0
22,16,3.0
22,18,9.0
22,19,2.0
23,4,59.0
23,6,31.0
23,9,16.0
23,12,1.0
23,14,97.0
23,16,6.0
23,18,13.0
23,19,5.0
24,4,7.0
24,6,11.0
24,9,29.0
24,14,1.0
24,16,4.0
24,18,10.0
24,19,4.0
25,4,17.0
25,6,31.0
25,9,62.0
25,12,3.0
25,16,4.0
25,18,30.0
25,19,4.0
26,4,5.0
26,6,27.0
26,9,49.0
26,12,2.0
26,16,7.0
26,18,45.0
26,19,6.0
27,4,41.0
27,6,12.0
27,9,11.0
27,14,26.0
27,16,5.0
27,18,4.0
28,1,1.0
28,4,252.0
28,6,82.0
28,9,131.0
28,11,15.0
28,13,3.0
28,14,101.0
28,16,1.0
28,18,23.0
28,19,3.0
30,4,50.0
30,6,52.0
30,9,39.0
30,10,2.0
30,14,70.0
30,16,8.0
30,18,38.0
30,19,3.0
31,4,16.0
31,6,10.0
31,9,46.0
31,11,3.0
31,12,1.0
31,16,8.0
31,18,14.0
31,19,2.0
32,4,27.0
32,6,15.0
32,9,41.0
32,10,6.0
32,11,7.0
32,16,2.0
32,18,6.0
33,4,31.0
33,6,44.0
33,9,108.0
33,10,2.0
33,11,176.0
33,18,7.0
33,19,1.0
34,6,12.0
34,9,46.0
34,16,6.0
34,18,14.0
34,19,1.0
35,1,1.0
35,4,91.0
35,6,136.0
35,9,128.0
35,10,11.0
35,11,76.0
35,13,2.0
35,14,58.0
35,16,27.0
35,18,73.0
35,19,1.0
36,4,13.0
36,6,11.0
36,9,17.0
36,16,3.0
36,18,8.0
37,6,9.0
37,9,17.0
37,16,2.0
37,18,9.0
37,19,2.0
38,4,5.0
38,6,6.0
38,9,4.0
38,18,2.0
39,4,4.0
39,6,13.0
39,9,22.0
39,16,5.0
39,18,24.0
39,19,2.0
40,6,8.0
40,9,9.0
40,16,4.0
40,18,15.0
40,19,2.0
41,4,82.0
41,6,71.0
41,9,80.0
41,10,2.0
41,11,13.0
41,12,1.0
41,14,194.0
41,16,4.0
41,18,21.0
41,19,2.0
42,4,21.0
42,6,17.0
42,9,37.0
42,12,1.0
42,16,4.0
42,18,13.0
42,19,1.0
43,4,24.0
43,6,15.0
43,9,31.0
43,12,1.0
43,16,3.0
43,18,25.0
43,19,6.0
44,6,3.0
44,9,7.0
44,16,3.0
44,18,5.0
44,19,1.0
45,6,7.0
45,9,58.0
45,11,17.0
45,18,7.0
45,19,2.0
46,4,7.0
46,6,14.0
46,9,15.0
46,16,3.0
46,18,18.0
46,19,2.0
47,4,12.0
47,6,34.0
47,9,53.0
47,12,1.0
47,14,4.0
47,16,4.0
47,18,32.0
47,19,5.0
49,4,53.0
49,6,40.0
49,9,141.0
49,10,5.0
49,14,46.0
49,16,5.0
49,18,48.0
49,19,4.0
50,4,55.0
50,6,47.0
50,9,95.0
50,11,42.0
50,16,11.0
50,18,16.0
50,19,1.0
51,4,36.0
51,6,32.0
51,9,25.0
51,11,1.0
51,12,3.0
51,14,1.0
51,16,7.0
51,18,34.0
51,19,3.0
52,4,51.0
52,6,44.0
52,9,56.0
52,10,7.0
52,12,2.0
52,14,35.0
52,16,4.0
52,18,40.0
52,19,5.0
53,4,27.0
53,6,27.0
53,9,33.0
53,12,1.0
53,14,67.0
