user_id,behavioural_data,clicks
20,2,1.0
20,4,4.0
20,6,7.0
20,9,4.0
20,16,2.0
20,18,7.0
20,19,2.0
21,2,2.0
21,6,9.0
21,9,25.0
21,16,4.0
21,18,18.0
21,19,2.0
22,4,3.0
22,6,9.0
22,11,2.0
22,16,2.0
22,18,4.0
22,19,5.0
23,2,2.0
23,4,55.0
23,6,45.0
23,9,13.0
23,12,2.0
23,16,8.0
23,18,12.0
23,19,16.0
24,2,1.0
24,4,4.0
24,6,9.0
24,11,7.0
24,18,1.0
25,2,6.0
25,4,41.0
25,6,27.0
25,9,5.0
25,11,16.0
25,16,1.0
25,18,17.0
25,19,7.0
27,6,3.0
27,9,1.0
27,18,1.0
27,19,1.0
29,2,3.0
29,4,12.0
29,5,2.0
29,6,56.0
29,9,2.0
29,16,19.0
29,18,58.0
29,19,11.0
30,2,4.0
30,4,38.0
30,6,25.0
30,9,1.0
30,11,25.0
30,16,4.0
30,18,19.0
30,19,12.0
31,2,1.0
31,4,2.0
31,6,5.0
31,9,8.0
31,18,2.0
32,4,11.0
32,6,20.0
32,9,12.0
32,18,6.0
32,19,5.0
33,2,1.0
33,6,3.0
33,18,5.0
33,19,2.0
34,4,6.0
34,6,2.0
34,19,1.0
35,2,2.0
35,4,23.0
35,6,28.0
35,9,7.0
35,11,15.0
35,16,12.0
35,18,42.0
35,19,18.0
36,2,1.0
36,6,20.0
36,9,2.0
36,11,7.0
36,16,15.0
36,18,19.0
36,19,6.0
37,2,1.0
37,4,52.0
37,6,13.0
37,9,13.0
37,10,2.0
37,11,2.0
37,16,2.0
37,18,9.0
37,19,3.0
38,2,1.0
38,4,9.0
38,6,16.0
38,9,3.0
38,11,33.0
38,16,2.0
38,18,13.0
38,19,8.0
39,2,3.0
39,4,27.0
39,6,39.0
39,9,24.0
39,11,9.0
39,16,9.0
39,18,47.0
39,19,14.0
40,2,1.0
40,6,4.0
41,2,2.0
41,4,64.0
41,6,271.0
41,9,20.0
41,11,39.0
41,16,9.0
41,18,77.0
41,19,138.0
42,2,2.0
42,6,10.0
42,9,3.0
42,11,2.0
42,18,15.0
43,2,1.0
43,4,9.0
43,6,9.0
43,9,8.0
43,16,2.0
43,18,22.0
43,19,3.0
44,2,1.0
44,6,8.0
44,9,16.0
44,16,5.0
44,18,4.0
45,2,1.0
45,4,10.0
45,6,19.0
45,9,15.0
45,16,9.0
45,18,19.0
45,19,5.0
47,2,1.0
47,4,8.0
47,6,5.0
47,18,1.0
48,2,4.0
48,4,16.0
48,6,42.0
48,9,2.0
48,12,1.0
48,16,5.0
48,18,18.0
48,19,17.0
49,2,1.0
49,4,4.0
49,6,14.0
49,9,12.0
49,16,3.0
49,18,10.0
49,19,5.0
50,2,2.0
50,4,4.0
50,6,15.0
50,9,1.0
50,10,7.0
50,16,3.0
50,18,10.0
50,19,1.0
51,2,20.0
51,6,41.0
